ID;Num_Doc;Statement;Type
556:74;VsCode_43645;As for hiding the activity if there are no visible views, here are 2 scenarios I'm looking at solving.;Claim
556:75;VsCode_43645;I would like to provide an option to the user to choose whether to show the GitLens explorers in the `scm` activity OR in its own `gitlens` activity.;Claim
556:76;VsCode_43645;And as far as I can tell, this isn't possible,;Claim
556:77;VsCode_43645;because the only way for me to have an activity is unconditional in the `package.json`. Is there a way that I can provide this option?;Premise
556:78;VsCode_43645;I would like to have the activity hide as I am currently hiding the view itself, to keep the UI cleaner;Claim
556:79;VsCode_43645;Will do! I think the colour difference I noted was;Claim
556:80;VsCode_43645;because it was selected;Premise
556:81;VsCode_43645;It might not be a big deal;Claim
556:82;VsCode_43645;(since it's probably unlikely a user will transition from Flutter -> non-Flutter without the extension reloading, which will probably take care of this anyway).;Premise
556:83;VsCode_43645;"My preference could be for the same as the others, but ideally a dynamic heading (eg. where ""Open Editors"" normally is";Claim
556:84;VsCode_43645;so I could show the filename of the file we're rendering the outline for.;Premise
556:85;VsCode_43645;since I have a simple status bar icon for signing in;Premise
556:86;VsCode_43645;Following is the contribution point I am planning to expose;Claim
556:87;VsCode_43645;"```json""contributes"": {""viewsContainers"": {""activitybar"": [{""id"": ""azure"",""title"": ""Azure"",""icon"": ""resources/azure.png""}]},""views"": {""azure"": [{""id"": ""cosmosdb"",""name"": ""Azure Cosmos DB""},{""id"": ""docker"",""name"": ""Docker""}]}}```![image](https://user-images.githubusercontent.com/10746682/38854752-cd103842-4221-11e8-9dcc-bc4ed26484b0.png)- Register an activity group- Contribute views to the registered activity group location- An extension can also contribute to an activity group registered by a different extension by adding it as a dependency- If the location is not found, view is added to `explorer` as a fallback.@jrieken for API discussion- Want to have the new contribution behind the flag (like proposed).@chrisdias FYI";Premise
556:88;VsCode_43645;One thing to keep in mind is viewlet progress.;Claim
556:89;VsCode_43645;Today we have [`withProgress`](https://github.com/Microsoft/vscode/blob/master/src/vs/vscode.d.ts#L5279) and `ProgressLocation` which we now need to teach about 'new' viewlets;Premise
556:90;VsCode_43645;Changed the extension point name to `viewsContainer`;Claim
556:91;VsCode_43645;"here is the example.```json""contributes"": {""viewsContainers"": {""activitybar"": [{""id"": ""azure"",""title"": ""Azure"",""icon"": ""resources/azure.png""}]},""views"": {""azure"": [{""id"": ""cosmosdb"",""name"": ""Azure Cosmos DB""},{""id"": ""docker"",""name"": ""Docker""}]}}```This feature is available in insiders under proposed api flag. It means, extension point is active only in **Insiders** and extension should set `enableProposedApi` property to `true` and user should start VS Code by passing extension id to `--enable-proposed-api` argument. Eg: `code-insiders --enable-proposed-api pub.extname`";Premise
557:2;VsCode_43750;The current workaround is to manually switch VS Code to the High Contrast Theme via `File > Preferences > Color Theme > High Contrast;Claim
557:3;VsCode_43750;Yeah I thought we detect high contrast on Windows, I have to check;Claim
557:7;VsCode_43750;Visual Studio Code does not change when High Contrast is turned on;Claim
557:8;VsCode_43750;Notice that inside of the frame, the text shows up normally (not in high contrast). This is an accessibility issue;Claim
557:9;VsCode_43750;is there electron API to detect high contrast mode automatically?;Non-Argument
557:10;VsCode_43750;The hc theme needs to be set in the settings or on the theme service, like ([here](https://github.com/Microsoft/vscode/blob/03db54e4dd2fdca2b6ac4afaa3ac6a97a637c7c1/src/vs/workbench/electron-browser/window.ts#L220)).;Premise
557:11;VsCode_43750;"This will trigger all theming participants that then ally the theming and generate the css rules.Setting the class name just helps with the initial window appear";Claim
557:12;VsCode_43750;it looks like you removed that code that handles high contrast on Windows and never added it back to the renderer;Claim
557:13;VsCode_43750;I created https://github.com/Microsoft/vscode/pull/44176 to prefer the HC theme if we detect high contrast mode. It is a bit ugly though;Claim
557:14;VsCode_43750;because the settings are still containing the previous theme, not sure we should just blindly overwrite it because the HC theme on Windows could be a temporary thing.;Premise
557:15;VsCode_43750;I see that the `hc-black` theme is correctly passed on to the renderer;Claim
557:16;VsCode_43750;"([here](https://github.com/Microsoft/vscode/blob/master/src/vs/workbench/electron-browser/bootstrap/preload.js#L23)) but then is reset back to the previous one (e.g. `vs-black`). Can you check why the theme is not applied?To reproduce:* enable HC theme on Windows* start VS Code* expect it to show in HC theme";Premise
558:6;VsCode_44208;"Works nicely now, good job";Claim
558:7;VsCode_44208;In Activity bar and Panel, in addition to `hide` action, also show list of viewlets/views in the context menu.;Claim
558:8;VsCode_44208;"Example:![image]";Premise
558:9;VsCode_44208;Needs some refactoring,;Claim
558:10;VsCode_44208;"since each action item is not aware of the other actions that are sourounding it. To make things a bit more complex this code is shared between actiity bar and panel.Good thing to do in debt week -> pushing to March.";Premise
558:11;VsCode_44208;nothing for endgame week;Claim
558:12;VsCode_44208;"since I was out most of milestone on vacation pushing to May.@sandy081 code pointer in case you are interested in providing a PRhttp";Premise
558:13;VsCode_44208;Thanks. Will look into it in May;Non-Argument
558:14;VsCode_44208;as I mentioned during our CompositeBar PR review this should now be easier;Claim
558:15;VsCode_44208;"since you nicely seperated who owns the context menu actions.Leaving it up to you to implement if you still want this feature.";Premise
558:16;VsCode_44208;[image];Premise
558:17;VsCode_44208;Verify that on right clicking on an icon in the activity bar also shows the complete list;Claim
559:4;VsCode_45445;"""Find in selection"" does not function as expected";Claim
559:5;VsCode_45445;Matches are found and highlighted outside the selection;Claim
559:6;VsCode_45445;because they are on the same line as some of the selected area.;Premise
559:7;VsCode_45445;Matches should only be found inside the selected area,;Claim
559:8;VsCode_45445;"hence ""find in selection"".";Premise
559:9;VsCode_45445;there is one additional problem that is related.;Claim
559:10;VsCode_45445;"ow that you have selected text, like this:![vscode1]";Premise
559:11;VsCode_45445;I expect matches inside the selected area to be highlighted.;Claim
559:12;VsCode_45445;With VS Code acting this way, it is faster to manually replace;Claim
559:13;VsCode_45445;"because Find in selection is too unpredictable and causes time waste.Here is a GIF of the first issue:![find-in-selection1]";Premise
559:14;VsCode_45445;"I would like VS Code to highlight matches inside the selected area when I press ""Find in selection"" in both cases that I have demonstrated.";Claim
559:15;VsCode_45445;I run into this problem constantly;Claim
559:16;VsCode_45445;"""Find in selection"" behaves poorly at the best of times, but single character searches are practically impossible in combination with this option.";Premise
559:17;VsCode_45445;Single-character searches are basically impossible, making converting between single- and double-quotes, as well as Find-and-Replace raves a bit of a nightmare.;Claim
559:18;VsCode_45445;I think the steps listed above work now.;Claim
559:19;VsCode_45445;Also, it's really hard to see if find in selection is turned on or not in the Dark (Visual Studio) theme.;Claim
559:20;VsCode_45445;I agree that the Dark (Visual Studio) theme makes it frustratingly hard to discern the state of the button;Claim
559:21;VsCode_45445;I don't know how many times I've lost my selection while I was guessing at the current state and twiddled the button.;Premise
559:22;VsCode_45445;Also, I think this behaviour as a default would Do The Right Thing(TM) in the majority of cases:;Claim
559:23;VsCode_45445;"When find is activated (e.g. Ctrl+F), if current selection spans more than one line (i.e. selection includes one or more CRLF/LF), then automatically enable ""find in selection"".  Otherwise, use normal behaviour to put the current selection into the Find field.";Premise
559:24;VsCode_45445;"Of course, a tri-state user setting will definitely be welcome to force the behaviour to the classic behaviour, always using ""find in selection"" if there is any text selected, or the automatic behaviour.";Claim
559:27;VsCode_45445;I feel like it works better now than when I posted this originally, but it still acts weird;Claim
559:28;VsCode_45445;Here is another sample:;Premise
559:29;VsCode_45445;"selected area is droppedExpected results: inputted search should be highlighted in the selected area";Claim
559:30;VsCode_45445;Here is another unexpected behaviour:;Premise
559:31;VsCode_45445;Like I probably said before, it's faster for me to just CTRL-click to multi-select and manually change all instances than it is to fiddle with searching only in the selected area.;Claim
559:32;VsCode_45445;If I highlight an area, I probably want that area to stay selected until I unselect it.;Claim
559:33;VsCode_45445;I am interpretting the `find in selection` button as a function,;Claim
559:34;VsCode_45445;so when I press it, I want to see the matches in my highlighted area.;Premise
559:35;VsCode_45445;It's that simple;Claim
559:36;VsCode_45445;If I press the button and anything other than that happens, I get confused;Claim
559:37;VsCode_45445;because the state change is too complex to understand or memorize.;Premise
559:38;VsCode_45445;The last use case described above is actually allowing to change the search scope while searching, which is not supported now;Claim
559:39;VsCode_45445;let's track this in;Non-Argument
559:40;VsCode_45445;Every matching result in the entire file is selected.;Claim
559:41;VsCode_45445;![find-in-selection2](https://user-images.githubusercontent.com/17655219/37231852-8c379052-23a1-11e8-8cc7-120eb6482bbd.gif);Premise
559:42;VsCode_45445;"1. highlight a region2. cmd+f3. click ""find in selection"" (works)";Premise
559:43;VsCode_45445;there is still a problem here:;Claim
559:44;VsCode_45445;"1. highlight a region2. cmd+f3. type something to find4. now my selection is gone and I may have been jumped around in the file, so clicking ""find in selection"" at this point doesn't work";Premise
559:45;VsCode_45445;"I'd be fine with this as a user setting. ""editor.autoFindInSelection""";Claim
559:46;VsCode_45445;"Ideally, if I have a region selected and I hit cmd+f, it should have ""find in selection"" turned on automatically.";Claim
559:47;VsCode_45445;This way, I can select one entire line (Shift + Down Arrow) and it will assume I want to search within this one line.  If I select a word, it will assume I want to search for other instances of that word.;Claim
559:48;VsCode_45445;all matches in file are selected;Claim
559:49;VsCode_45445;To make multi-character searches work, you must start with the (rather hard to visually determine) option turned off, then highlight the file region, then turn it back on either with the button or the keyboard shortcut.  If you have a region highlighted and search text entered when you turn the feature off, your region selection will be changed in often unpredictable ways.;Premise
560:4;VsCode_45818;Unnecessary asterisk when typing 'Enter' in yield function;Claim
560:5;VsCode_45818;![qq20180315-092355-hd](https://user-images.githubusercontent.com/3724927/37439413-f85419f0-2832-11e8-801b-01890e770cc7.gif);Premise
560:6;VsCode_45818;Duplicate;Claim
560:7;VsCode_45818;#43469;Premise
561:1;VsCode_47992;"Support More LanguagesHello there, I am from Turkey and there is no turkish language. Is this possible to support more languages?";Non-Argument
561:2;VsCode_47992;"(Experimental duplicate detection)Thanks for submitting this issue. Please also check if it is already covered by an existing one, like:- [\[Language Pack\] tr is not supported to load ""Turkish Language Pack"" (#45370)](https://www.github.com/Microsoft/vscode/issues/45370) <!-- score: 0.531 --><!-- potential_duplicates_comment -->";Non-Argument
561:6;VsCode_47992;Try this extension: https://marketplace.visualstudio.com/items?itemName=MS-CEINTL.vscode-language-pack-tr;Premise
561:7;VsCode_47992;Support for new languages can be contributed by extensions;Claim
562:2;VsCode_49720;Tracked upstream by https://github.com/Microsoft/TypeScript/issues/19630;Non-Argument
562:3;VsCode_49720;This is not helpful:;Claim
562:4;VsCode_49720;For example, now if I type `resolve`, VS Code auto suggests millions of `resolve` from all libraries.;Premise
563:2;VsCode_51284;"(Experimental duplicate detection)Thanks for submitting this issue. Please also check if it is already covered by an existing one, like:- [\[themes\] When exiting High Contrast, restore previous color theme (#46862)](https://www.github.com/Microsoft/vscode/issues/46862) <!-- score: 0.475 -->- [Accessibility:MAS42A:Menus and context menu are not adapting to high contrast theme (#17177)](https://www.github.com/Microsoft/vscode/issues/17177) <!-- score: 0.469 --><!-- potential_duplicates_comment -->";Non-Argument
563:3;VsCode_51284;unused variables are not greyed out with High Contrast Theme;Claim
563:4;VsCode_51284;it's normal.;Claim
563:5;VsCode_51284;.with High Contrast Theme , unused variables are not greyed out.;Claim
563:6;VsCode_51284;![image];Premise
563:7;VsCode_51284;[image](;Premise
563:9;VsCode_51284;ok. thanks. before the update, unused variables are marked with wave line. for the moment, i use the Dark+ Theme;Non-Argument
563:11;VsCode_51284;I would like to have the graying back, but as a user who isn't into theme modding/customization;Claim
563:12;VsCode_51284;I'm have quite a hard time finding where to modify this color,;Claim
563:13;VsCode_51284;I can't see the unused variable default highlighting colors.;Claim
563:14;VsCode_51284;This was a conscious decision.;Claim
563:15;VsCode_51284;Greying/fading out did not seem right for high contrast mode but we need to find a good alternative;Claim
564:2;VsCode_52384;Thanks for submitting this issue. Please also check if it is already covered by an existing one;Non-Argument
564:3;VsCode_52384;VoiceOver should read first whatever user types in the edit field and also how many data found in the treeview matching those words whatever user has typed.;Claim
564:4;VsCode_52384;User will not get the information about whether any data been found matching those words or not.;Claim
564:5;VsCode_52384;Attachment for Reference:;Premise
564:7;VsCode_52384;VoiceOver does not announce anything when we enter any value in the edit field of the combobox.;Claim
564:8;VsCode_52384;https://github.com/Microsoft/vscode/issues/52383;Premise
564:9;VsCode_52384;Dup of;Claim
565:3;VsCode_58646;"DX Design: Customize folder icon<!-- Please search existing issues to avoid creating duplicates. --><!-- Describe the feature you'd like. -->DX Design (Developer eXperience) should be as important concept as UX Design:";Claim
565:4;VsCode_58646;so something like right-clicking a folder name to change its icon would be so much easier.;Claim
565:5;VsCode_58646;Forking existing theme is really overkilled to just do that;Premise
565:6;VsCode_58646;Folder customization icon is more than just nice to have to get organized.;Claim
565:7;VsCode_58646;Theming is the way to go.;Claim
566:4;VsCode_59386;Probably we should allow searching in all split panes ;Claim
566:5;VsCode_59386;"Open Terminal Find Widget, search* Split the pane* Search again, it searches in the second pane* Move focus to the left side pane";Premise
566:6;VsCode_59386;I agree it's a bit weird how the find widget is shared between the panel though.;Claim
566:7;VsCode_59386;"Not sure whether we should have each pane own a find widget or whether each terminal ""tab"" should own it. If/when terminals eventually make it into the grid the panes will be within individual tabs so maybe it makes sense to share..?";Claim
566:9;VsCode_59386;My initial impression is that the find widget should search across all panes;Claim
566:10;VsCode_59386;For some reason I'd still expect to be able to search across split panes in the terminal;Claim
566:12;VsCode_59386;as there is only one find widget for one panel.;Premise
566:13;VsCode_59386;now searches will happen in the first pane but never the second;Claim
566:14;VsCode_59386;This is by design;Claim
566:15;VsCode_59386;But in the grid editor, each group has its own find widget.;Claim
566:16;VsCode_59386;The described behavior is how it is expected to work.;Claim
567:2;VsCode_59578;can you try removing it from the dock and re-adding? I'm also on Mojave and can't repro, if you have repro steps that'd be great;Non-Argument
567:4;VsCode_59578;I tried this, but it doesn’t helps.;Claim
567:5;VsCode_59578;"after computer restart it has beenfixed by itself";Claim
567:6;VsCode_59578;"Not sure if it related to the VS Code or Electron. May beproblem with OSX.";Claim
567:7;VsCode_59578;I think this issue should be closed.;Claim
567:8;VsCode_59578;Dock icon becomes dot on Mojave;Claim
567:9;VsCode_59578;"- Icon becomes small dot as on screenshot:<img";Premise
567:10;VsCode_59578;I tried to disable or enable all extensions and re-download from the site latest version. Move from /Applications/ folder and return back doesn't helps.;Claim
568:2;VsCode_60718;"Thanks for submitting this issue. Please also check if it is already covered by an existing one, like:- [Extension Pack tab missing for Java Extension Pack (#59684)](https://www.github.com/Microsoft/vscode/issues/59684) <!-- score: 0.619 --><!-- potential_duplicates_comment -->";Non-Argument
568:3;VsCode_60718;What do you mean by extension pack dependencies? If an extension pack has dependencies it should be shown in dependencies tab. If it has extensions (defined using `extensionPack`) those will be shown under extension pack tab.;Claim
568:4;VsCode_60718;"I see your point, but not sure how the tree looks like in the case where an extension has packed extensions and also dependencies.I also think that this cannot get implemented unless it is highly requested. If you are passionate about we are always happy to take a PR";Claim
568:12;VsCode_60718;it shows only extension packs tree not dependencies tree;Claim
568:13;VsCode_60718;Since this is an extension pack tab;Premise
568:15;VsCode_60718;Maybe I should have formulate this not as bug;Claim
568:16;VsCode_60718;as feature request.;Premise
568:17;VsCode_60718;From user perspective, it should be nice to see dependencies between extensions within a Extension Pack;Claim
568:18;VsCode_60718;Wont it be confusing if the extension pack tree also has deps has children? How does the user know if an entry is a dependency or extension pack element?;Non-Argument
568:19;VsCode_60718;Impossible to continue this thread as now;Claim
568:21;VsCode_60718;#61430 was only for one extension.;Claim
568:22;VsCode_60718;This is feature request that in the tab dependencies should be in form of tree to show subdependency.;Claim
568:23;VsCode_60718;Dependencies tab already shows sub dependencies. Am I missing something here?;Claim
568:24;VsCode_60718;"for extension dependencies,but not for extension pack dependencies.Extension pack dependencies' subdependencies are not shown.";Claim
568:25;VsCode_60718;"Well, for dependencies as usual and for extensions (defined using `extensionPack`)it would be consistent if VSCode will show subdependencies within any tab.";Claim
568:26;VsCode_60718;"this issue is about that in ""Extension Pack"" it also should be shown as tree.";Claim
568:27;VsCode_60718;"So actually the same code should handle that as for ""Dependencies"" tab";Premise
568:28;VsCode_60718;Extension Pack does not have dependencies.;Claim
568:29;VsCode_60718;So it does not makes sense to show Dependencies tab.;Premise
568:30;VsCode_60718;In fact it is a tree and none of the children are extension packs;Claim
568:31;VsCode_60718;hence they do no have children.;Premise
568:32;VsCode_60718;it is clear this way,;Claim
568:33;VsCode_60718;This one got too long;Claim
568:34;VsCode_60718;Now when any Extension Pack has some dependencies defined in `extensionPack` they are shown as list, not as tree.;Claim
568:35;VsCode_60718;An extension pack should not have dependencies. Extensions in this pack should be defined under `extensionsPack` property;Claim
568:36;VsCode_60718;https://github.com/Microsoft/vscode-java-pack/blob/master/package.json#L84;Premise
568:37;VsCode_60718;that's not good;Claim
568:38;VsCode_60718;An extension pack should be just a simple extension that has a pack of extensions to install. Having additional functionalities and especially dependencies is mis-leading.;Claim
568:39;VsCode_60718;it is confusing me and would confuse many;Claim
568:40;VsCode_60718;"about what Extension Pack is.Before it was just a way to install several extensions quick.";Premise
568:41;VsCode_60718;`extensionsPack` entry made if clearer, yet possibility to mix ideas, made it no so strict.;Claim
568:42;VsCode_60718;![image](https://user-images.githubusercontent.com/1614482/46845176-e6170d80-ce0c-11e8-83bf-4da8f106ebcf.png);Premise
568:43;VsCode_60718;![image](https://user-images.githubusercontent.com/1614482/46845226-18c10600-ce0d-11e8-8f65-763b875a7804.png);Premise
568:44;VsCode_60718;"[feature request] Extensions pack tab does not show extention dependenciesExtensions pack tab does not show extention's subdependencies (but in Dependencies";Claim
569:2;VsCode_60965;"Thanks for submitting this issue. Please also check if it is already covered by an existing one, like:- [Proportional fonts are rendered as fixed width fonts in the terminal (#35681)](https://www.github.com/Microsoft/vscode/issues/35681) <!-- score: 0.511 -->- [Allow to change the font size and font of the workbench (#519)](https://www.github.com/Microsoft/vscode/issues/519) <!-- score: 0.473 --><!-- potential_duplicates_comment -->";Non-Argument
569:3;VsCode_60965;Can you share your settings.json file?;Non-Argument
569:4;VsCode_60965;"This issue has been closed automatically because it needs more information and has not had recent activity. See also our [issue reporting](https://aka.ms/vscodeissuereporting) guidelines.Happy Coding!";Non-Argument
569:5;VsCode_60965;"This is still not fixed for the most recent insiders build. I reduced it to this settings.json and disabled all extensions.`{""editor.fontFamily"": ""source code pro"",}`The release (non-insiders) version of VSC does not have this behaviour.";Claim
569:6;VsCode_60965;Font renders weird;Claim
569:7;VsCode_60965;![image](https://user-images.githubusercontent.com/2951144/46950399-ddc90780-d084-11e8-9399-c95601d28101.png);Premise
569:8;VsCode_60965;I cannot get this to reproduce in this build.  What theme are you using?;Non-Argument
569:10;VsCode_60965;All fonts in this family (Source code pro, Hasklig) are subject to this issue. But other fonts (like Arial, Verdana) do not have this behaviour.;Claim
569:11;VsCode_60965;After updating to the latest insiders release, this is how the font (blackfont) looks:;Claim
570:2;VsCode_62393;@SuperManEver can you please provide the exact way you open files? What platform are you on? On what version of VS Code? Thanks!;Non-Argument
570:3;VsCode_62393;"I open files in a usual manner just by click a file in a project explorer on the left.Version: 1.28.2Commit: 7f3ce96ff4729c91352ae6def877e59c561f4850Date: 2018-10-17T00:20:56.183ZElectron: 2.0.9Chrome: 61.0.3163.100Node.js: 8.9.3V8: 6.1.534.41Architecture: x64I use Ubuntu 18.04 comment:When you single-click a file from Project Explorer, you are in *Preview Mode* ; and you can have only one Preview open at a time.As soon as you perform a change to a file, you switch to default mode.You can either: - Double-click files in the Project Explorer. They will be opened in default mode.- Look for ""Enable Preview from Quick Open"" in your User Configuration, and disable it.";Claim
570:5;VsCode_62393;it's not convenient at all;Claim
570:6;VsCode_62393;"Why currently I'm able to open only one file per window?With the latest update of VSCode I'm only able to open only one file per window? Why is that?";Premise
570:7;VsCode_62393;/needsMoreInfo;Non-Argument
570:8;VsCode_62393;"Thanks for creating this issue! We figured it's missing some basic information or in some other way doesn't follow our [issue reporting](https://aka.ms/vscodeissuereporting) guidelines. Please take the time to review these and update the issue.Happy Coding!";Non-Argument
570:9;VsCode_62393;Yes. I'm aware of this behavior and how to deal with it. I'm not being able to solve my case using your approach;Claim
570:10;VsCode_62393;This issue might be closed I guess;Claim
570:12;VsCode_62393;I was able to fix my issue by tweaking some option in settings. it's called 'Enable Tabs' or something like that. Thank you for help.;Claim
571:1;VsCode_65619;"Interactive sequence diagram for debugging codeIt would be really cool if you could automatically display code as a sequence diagram and it would be totally awesome if you could use the sequence diagram to visually debug your code.  It could do things like show function return values, interactively filter out functions you don't want to step into, show function parameter values, click on a function call and say run until here, etc.";Claim
571:3;VsCode_65619;we think the functionality you're asking for is great for a VS Code extension.;Claim
571:4;VsCode_65619;Maybe you can already find one that suits you in the [VS Code Marketplace];Claim
572:4;VsCode_65810;It would be better if C/C++ header files have different icons.;Claim
572:5;VsCode_65810;"![vscode_icon1](https://user-images.githubusercontent.com/26616056/50536803-b241bd80-0b9b-11e9-8c39-c02a97c1efc3.png)![vscode_icon2](https://user-images.githubusercontent.com/26616056/50536805-b8379e80-0b9b-11e9-87b5-355f1a2ff067.png)C header file's icon is same with C source file.C++ header file's icon is same with C++ source file.";Premise
572:6;VsCode_65810;we think the functionality you're asking for is great for a VS Code extension.;Claim
572:7;VsCode_65810;Maybe you can already find one that suits you in the [VS Code Marketplace];Claim
572:8;VsCode_65810;. Closing this;Claim
572:9;VsCode_65810;as we don't want issues for each file type;Premise
572:13;VsCode_65810;"it still seems like showing a ""C"" icon for .h files (which are often C++ files) is a bug that VS Code itself should fix.";Claim
572:14;VsCode_65810;"Visual Studio correctly shows .h files with a ""H"" icon and so does the ""VS Code Icons"" theme extension";Premise
572:15;VsCode_65810;we use the [seti-ui](https://github.com/jesseweed/seti-ui) icons as our default file icon theme;Claim
572:16;VsCode_65810;at https://github.com/jesseweed/seti-ui/issues/522;Premise
572:17;VsCode_65810;Thanks for the info. I filed a bug;Claim
573:3;VsCode_69498;"This is an operating system wide command on Macs and it should behave exactly the same as doing a ""Copy"" operation in copy/paste.";Claim
573:4;VsCode_69498;It should not open the find panel or any other interface.;Claim
573:5;VsCode_69498;It should not move keyboard focus away from the text editing area.;Claim
573:6;VsCode_69498;Personally I'd be happy if just item 2 was resolved, but really they should both be fixed.;Claim
573:7;VsCode_69498;. This is quite an irritating behavior for those of us who are used to the way Command-E works in every other app in macOS;Claim
573:9;VsCode_69498;"Here are some examples -- also to portray how prevalent this feature is.Xcode: Find > Use Selection for Find ?ESublime Text: Find > Use Selection for Find ?ETextMate: Edit > Find > Use Selection for Find ?EBBEdit: Search > Use Selection for Find ?EAtom: appears to be missing this altogetherDay One: Edit > Find > Use Selection for FindApple Books: Edit > Find > Use Selection for Find ?E(you get the idea)Note that ??E should be Use Selection for Replace to match other Mac apps";Premise
573:10;VsCode_69498;This should also appear in the menu.;Claim
573:11;VsCode_69498;Also came here to report the same thing.;Non-Argument
573:13;VsCode_69498;Find with Selection steals keyboard focus;Claim
573:14;VsCode_69498;duplicate;Claim
573:15;VsCode_69498;https://github.com/microsoft/vscode/issues/44093 and let's track it there.;Premise
574:3;VsCode_69812;Yes please, I would use that setting;Claim
574:4;VsCode_69812;Let's track ;Non-Argument
574:5;VsCode_69812;Pasting a line copied with ctrl+c should ignore the linebreak;Claim
574:6;VsCode_69812;When copying a line through having the cursor in the line and doing ctrl+c copies the linebreak too. This produces a new line when pasted, which is pretty much always undesired in my case, and I have to remove them.;Premise
574:7;VsCode_69812;I suggest not copying the linebreaks when lines are copied through this method.;Claim
574:8;VsCode_69812;Video:;Premise
574:9;VsCode_69812;This is intentional.;Claim
574:10;VsCode_69812;Perhaps we can add a setting to control the behaviour.;Claim
575:2;VsCode_69933;Please give more details about exactly what features you want;Non-Argument
575:5;VsCode_69933;Request Improve the lookup or replacement function can be like notepad++;Claim
575:6;VsCode_69933;(https://user-images.githubusercontent.com/3284852/53938896-88050280-40ec-11e9-8a2b-94959594d911.png);Premise
575:7;VsCode_69933;I would like the find and replace feature in the editor;Claim
575:8;VsCode_69933;to **provide a text prompt** like notepad++ rather than the simple button, because the button has to hover over it to guess what it will do.;Premise
575:9;VsCode_69933;I'd like to **see all the lines I found displayed in a small window at the bottom**;Claim
575:10;VsCode_69933;"as shown in the figure above,and we can **locate the corresponding line in the editor by double-clicking the row in the bottom window**.*For example, if you open a file, hold down CTRL +F. Search for some text, and a small window appears below that shows all the matching lines. Double-click the line to locate the line in the original file.*";Premise
575:11;VsCode_69933;which is probably what you want.;Claim
575:12;VsCode_69933;Changing the buttons to text probably won't happen;Claim
575:13;VsCode_69933;it doesn't fit with the rest of the vscode ux.;Premise
575:14;VsCode_69933;improve the find/replace window;Claim
575:15;VsCode_69933;Showing search results in a separate tab is covered by;Claim
576:4;VsCode_70813;thank you so much for the suggestion! But unless I'm missing something #65988 doesn't address our particular needs;Claim
576:8;VsCode_70813;"This is about allowing extensions to add a button similar to this (""Open Workspace"") one:";Claim
576:9;VsCode_70813;![image;Premise
576:10;VsCode_70813;This sounds like a horrible idea to allow for extensions to do;Claim
576:11;VsCode_70813;because that basically opens the door for any extension to add a “Please donate” button into the editor.;Premise
576:12;VsCode_70813;Let me give more details why I think we should not do that:;Claim
576:13;VsCode_70813;"* We have no story for when multiple extensions contribute to the same editor* The action is not keyboard accessible* The button never went through a UX design, we just added it a long time ago but never revisited its UI (e.g. it competes clearly with the toolbar we already have for editors in the top right corner)* There is no way to turn off an extension from contributing UI pieces, so the more we allow to add, the more people might get annoyed by things an extension adds (yes, even if the extension is popular)";Premise
576:14;VsCode_70813;Here's is the alternative approach which I propose here;Claim
576:16;VsCode_70813;We closed this issue;Claim
576:17;VsCode_70813;because we don't plan to address it in the foreseeable future.;Premise
576:18;VsCode_70813;Another possibility might be to return diagnostics/squiggles and/or CodeActions/QuickFix results for that file.;Claim
576:19;VsCode_70813;our C/C++ team is working on using a webview UI front end over our c_cpp_properties.json config file, similar to the one used by the CodeLens extension, so you may want to consider something like that -- UPDATE: VS Code doesn't want us doing that so we're considering alternatives (improving/extending their existing UI?);Claim
576:20;VsCode_70813;I completely agree with @greazer that extensions can already abuse the system and be annoying. I also agree that the current button should go through a UX review and should be made accessible.;Claim
576:21;VsCode_70813;this should probably happen regardless of if you add the extensibility point.;Claim
576:22;VsCode_70813;"Perhaps the ask shouldn't be ""We want that specific button"",";Claim
576:23;VsCode_70813;"For launch.json files, the primary action is to add a configuration. For *.code-workspace files, the primary action is to open a workspace. In my scenario, I want to add a button called ""Add binding..."" to ""function.json"" files in the Azure Functions extension. That file is very specific to Azure Functions and users have been complaining that editing a json file is not intuitive. I can add to the toolbar or context menus, but I just don't think those entry points are discoverable enough. When I say ""primary action"" I'm guessing that over half the time a user would prefer to click our button rather than edit the file directly.";Premise
576:24;VsCode_70813;For example, our extension provides a custom tree view and VS Code lets users right click on that tree view to hide it.;Premise
576:25;VsCode_70813;Perhaps part of the proposal/discussion should be a way to hide the button (or whatever entry point is added);Claim
576:26;VsCode_70813;I don't see how this particular ask would be any more risky than many other extensibility point in VSCode.;Claim
576:27;VsCode_70813;I don't agree that this is a reason to not consider this proposal.;Claim
576:30;VsCode_70813;It needs to be reviewed and adjusted if it hasn't been already.;Claim
576:31;VsCode_70813;This problem has already existed for some time, and is likely not addressable without tyrannical control by VSCode itself.;Claim
576:32;VsCode_70813;I am no longer privy to exactly what the C++ team's needs are with regard to this specific request. However, the Python team is desperately looking for a way to allow users to be guided to edit a specific file type (sub-type to be more specific) that when saved and/or closed causes an event to occur in the extension that immediately drives further extension activity and potentially more user input. #65459. We've experimented with other vscode extension points and ideas, but have been unable to find a reasonable solution for our scenario. We're more than willing to do the coding to make any acceptable solution happen, but we want to be sure that the resulting PR will be approved.;Premise
577:4;VsCode_71585;why not make this a candidate for recovery release?;Non-Argument
577:5;VsCode_71585;" fine by me. however I do not think it is that major (I commented about this in the first comment)I leave this up to @sandy081";Claim
577:7;VsCode_71585;Works great, verified with stable build;Claim
