ID;Num_Doc;Statement;Type
556:91;VsCode_43645;"here is the example.```json""contributes"": {""viewsContainers"": {""activitybar"": [{""id"": ""azure"",""title"": ""Azure"",""icon"": ""resources/azure.png""}]},""views"": {""azure"": [{""id"": ""cosmosdb"",""name"": ""Azure Cosmos DB""},{""id"": ""docker"",""name"": ""Docker""}]}}```This feature is available in insiders under proposed api flag. It means, extension point is active only in **Insiders** and extension should set `enableProposedApi` property to `true` and user should start VS Code by passing extension id to `--enable-proposed-api` argument. Eg: `code-insiders --enable-proposed-api pub.extname`";Premise: Visual content or supporting file
557:10;VsCode_43750;The hc theme needs to be set in the settings or on the theme service, like ([here](https://github.com/Microsoft/vscode/blob/03db54e4dd2fdca2b6ac4afaa3ac6a97a637c7c1/src/vs/workbench/electron-browser/window.ts#L220)).;Premise: Visual content or supporting file
557:14;VsCode_43750;because the settings are still containing the previous theme, not sure we should just blindly overwrite it because the HC theme on Windows could be a temporary thing.;Premise: Specific usage experience
557:16;VsCode_43750;"([here](https://github.com/Microsoft/vscode/blob/master/src/vs/workbench/electron-browser/bootstrap/preload.js#L23)) but then is reset back to the previous one (e.g. `vs-black`). Can you check why the theme is not applied?To reproduce:* enable HC theme on Windows* start VS Code* expect it to show in HC theme";Premise: Visual content or supporting file
558:8;VsCode_44208;"Example:![image]";Premise: Visual content or supporting file
558:10;VsCode_44208;"since each action item is not aware of the other actions that are sourounding it. To make things a bit more complex this code is shared between actiity bar and panel.Good thing to do in debt week -> pushing to March.";Premise: Clarification/ providing additional information
558:12;VsCode_44208;"since I was out most of milestone on vacation pushing to May.@sandy081 code pointer in case you are interested in providing a PRhttp";Premise: Visual content or supporting file
558:15;VsCode_44208;"since you nicely seperated who owns the context menu actions.Leaving it up to you to implement if you still want this feature.";Premise: Evidence that the issue is or can be resolved
558:16;VsCode_44208;[image];Premise: Visual content or supporting file
559:6;VsCode_45445;because they are on the same line as some of the selected area.;Premise: Clarification/ providing additional information
559:8;VsCode_45445;"hence ""find in selection"".";Premise: Specific usage experience
559:10;VsCode_45445;"ow that you have selected text, like this:![vscode1]";Premise: Visual content or supporting file
559:13;VsCode_45445;"because Find in selection is too unpredictable and causes time waste.Here is a GIF of the first issue:![find-in-selection1]";Premise: Visual content or supporting file
559:16;VsCode_45445;"""Find in selection"" behaves poorly at the best of times, but single character searches are practically impossible in combination with this option.";Premise: Specific usage experience
559:21;VsCode_45445;I don't know how many times I've lost my selection while I was guessing at the current state and twiddled the button.;Premise: Specific usage experience
559:23;VsCode_45445;"When find is activated (e.g. Ctrl+F), if current selection spans more than one line (i.e. selection includes one or more CRLF/LF), then automatically enable ""find in selection"".  Otherwise, use normal behaviour to put the current selection into the Find field.";Premise: Evidence that the issue is or can be resolved
559:28;VsCode_45445;Here is another sample:;Premise: Visual content or supporting file
559:30;VsCode_45445;Here is another unexpected behaviour:;Premise: Visual content or supporting file
559:34;VsCode_45445;so when I press it, I want to see the matches in my highlighted area.;Premise: Specific usage experience
559:37;VsCode_45445;because the state change is too complex to understand or memorize.;Premise: Specific usage experience
559:41;VsCode_45445;![find-in-selection2](https://user-images.githubusercontent.com/17655219/37231852-8c379052-23a1-11e8-8cc7-120eb6482bbd.gif);Premise: Visual content or supporting file
559:42;VsCode_45445;"1. highlight a region2. cmd+f3. click ""find in selection"" (works)";Premise: Evidence that the issue is or can be resolved
559:44;VsCode_45445;"1. highlight a region2. cmd+f3. type something to find4. now my selection is gone and I may have been jumped around in the file, so clicking ""find in selection"" at this point doesn't work";Premise: Specific usage experience
559:49;VsCode_45445;To make multi-character searches work, you must start with the (rather hard to visually determine) option turned off, then highlight the file region, then turn it back on either with the button or the keyboard shortcut.  If you have a region highlighted and search text entered when you turn the feature off, your region selection will be changed in often unpredictable ways.;Premise: Evidence that the issue is or can be resolved
560:5;VsCode_45818;![qq20180315-092355-hd](https://user-images.githubusercontent.com/3724927/37439413-f85419f0-2832-11e8-801b-01890e770cc7.gif);Premise: Visual content or supporting file
560:7;VsCode_45818;#43469;Premise: Referring to another issue
561:6;VsCode_47992;Try this extension: https://marketplace.visualstudio.com/items?itemName=MS-CEINTL.vscode-language-pack-tr;Premise: Visual content or supporting file
562:4;VsCode_49720;For example, now if I type `resolve`, VS Code auto suggests millions of `resolve` from all libraries.;Premise: Specific usage experience
563:6;VsCode_51284;![image];Premise: Visual content or supporting file
563:7;VsCode_51284;[image](;Premise: Visual content or supporting file
564:5;VsCode_52384;Attachment for Reference:;Premise: Visual content or supporting file
564:8;VsCode_52384;https://github.com/Microsoft/vscode/issues/52383;Premise: Referring to another issue
565:5;VsCode_58646;Forking existing theme is really overkilled to just do that;Premise: Specific usage experience
566:5;VsCode_59386;"Open Terminal Find Widget, search* Split the pane* Search again, it searches in the second pane* Move focus to the left side pane";Premise: Specific usage experience
566:12;VsCode_59386;as there is only one find widget for one panel.;Premise: Specific usage experience
567:9;VsCode_59578;"- Icon becomes small dot as on screenshot:<img";Premise: Visual content or supporting file
568:13;VsCode_60718;Since this is an extension pack tab;Premise: Specific usage experience
568:16;VsCode_60718;as feature request.;Premise: Evidence that the issue is or can be resolved
568:27;VsCode_60718;"So actually the same code should handle that as for ""Dependencies"" tab";Premise: Comparing with competitors/consistency
568:29;VsCode_60718;So it does not makes sense to show Dependencies tab.;Premise: Clarification/ providing additional information
568:31;VsCode_60718;hence they do no have children.;Premise: Clarification/ providing additional information
568:36;VsCode_60718;https://github.com/Microsoft/vscode-java-pack/blob/master/package.json#L84;Premise: Visual content or supporting file
568:40;VsCode_60718;"about what Extension Pack is.Before it was just a way to install several extensions quick.";Premise: Specific usage experience
568:42;VsCode_60718;![image](https://user-images.githubusercontent.com/1614482/46845176-e6170d80-ce0c-11e8-83bf-4da8f106ebcf.png);Premise: Visual content or supporting file
568:43;VsCode_60718;![image](https://user-images.githubusercontent.com/1614482/46845226-18c10600-ce0d-11e8-8f65-763b875a7804.png);Premise: Visual content or supporting file
569:7;VsCode_60965;![image](https://user-images.githubusercontent.com/2951144/46950399-ddc90780-d084-11e8-9399-c95601d28101.png);Premise: Visual content or supporting file
570:6;VsCode_62393;"Why currently I'm able to open only one file per window?With the latest update of VSCode I'm only able to open only one file per window? Why is that?";Premise: Specific usage experience
572:5;VsCode_65810;"![vscode_icon1](https://user-images.githubusercontent.com/26616056/50536803-b241bd80-0b9b-11e9-8c39-c02a97c1efc3.png)![vscode_icon2](https://user-images.githubusercontent.com/26616056/50536805-b8379e80-0b9b-11e9-87b5-355f1a2ff067.png)C header file's icon is same with C source file.C++ header file's icon is same with C++ source file.";Premise: Visual content or supporting file
572:9;VsCode_65810;as we don't want issues for each file type;Premise: Evidence that the issue is or can be resolved
572:14;VsCode_65810;"Visual Studio correctly shows .h files with a ""H"" icon and so does the ""VS Code Icons"" theme extension";Premise: Evidence that the issue is or can be resolved
572:16;VsCode_65810;at https://github.com/jesseweed/seti-ui/issues/522;Premise: Referring to another issue
573:9;VsCode_69498;"Here are some examples -- also to portray how prevalent this feature is.Xcode: Find > Use Selection for Find ?ESublime Text: Find > Use Selection for Find ?ETextMate: Edit > Find > Use Selection for Find ?EBBEdit: Search > Use Selection for Find ?EAtom: appears to be missing this altogetherDay One: Edit > Find > Use Selection for FindApple Books: Edit > Find > Use Selection for Find ?E(you get the idea)Note that ??E should be Use Selection for Replace to match other Mac apps";Premise: Comparing with competitors/consistency
573:15;VsCode_69498;https://github.com/microsoft/vscode/issues/44093 and let's track it there.;Premise: Referring to another issue
574:6;VsCode_69812;When copying a line through having the cursor in the line and doing ctrl+c copies the linebreak too. This produces a new line when pasted, which is pretty much always undesired in my case, and I have to remove them.;Premise: Specific usage experience
574:8;VsCode_69812;Video:;Premise: Visual content or supporting file
575:6;VsCode_69933;(https://user-images.githubusercontent.com/3284852/53938896-88050280-40ec-11e9-8a2b-94959594d911.png);Premise: Visual content or supporting file
575:8;VsCode_69933;to **provide a text prompt** like notepad++ rather than the simple button, because the button has to hover over it to guess what it will do.;Premise: Comparing with competitors/consistency
575:10;VsCode_69933;"as shown in the figure above,and we can **locate the corresponding line in the editor by double-clicking the row in the bottom window**.*For example, if you open a file, hold down CTRL +F. Search for some text, and a small window appears below that shows all the matching lines. Double-click the line to locate the line in the original file.*";Premise: Specific usage experience
575:13;VsCode_69933;it doesn't fit with the rest of the vscode ux.;Premise: Clarification/ providing additional information
576:9;VsCode_70813;![image;Premise: Visual content or supporting file
576:11;VsCode_70813;because that basically opens the door for any extension to add a “Please donate” button into the editor.;Premise: Specific usage experience
576:13;VsCode_70813;"* We have no story for when multiple extensions contribute to the same editor* The action is not keyboard accessible* The button never went through a UX design, we just added it a long time ago but never revisited its UI (e.g. it competes clearly with the toolbar we already have for editors in the top right corner)* There is no way to turn off an extension from contributing UI pieces, so the more we allow to add, the more people might get annoyed by things an extension adds (yes, even if the extension is popular)";Premise: Specific usage experience
576:17;VsCode_70813;because we don't plan to address it in the foreseeable future.;Premise: Evidence that the issue is or can be resolved
576:23;VsCode_70813;"For launch.json files, the primary action is to add a configuration. For *.code-workspace files, the primary action is to open a workspace. In my scenario, I want to add a button called ""Add binding..."" to ""function.json"" files in the Azure Functions extension. That file is very specific to Azure Functions and users have been complaining that editing a json file is not intuitive. I can add to the toolbar or context menus, but I just don't think those entry points are discoverable enough. When I say ""primary action"" I'm guessing that over half the time a user would prefer to click our button rather than edit the file directly.";Premise: Evidence that the issue is or can be resolved
576:24;VsCode_70813;For example, our extension provides a custom tree view and VS Code lets users right click on that tree view to hide it.;Premise: Evidence that the issue is or can be resolved
576:32;VsCode_70813;I am no longer privy to exactly what the C++ team's needs are with regard to this specific request. However, the Python team is desperately looking for a way to allow users to be guided to edit a specific file type (sub-type to be more specific) that when saved and/or closed causes an event to occur in the extension that immediately drives further extension activity and potentially more user input. #65459. We've experimented with other vscode extension points and ideas, but have been unable to find a reasonable solution for our scenario. We're more than willing to do the coding to make any acceptable solution happen, but we want to be sure that the resulting PR will be approved.;Premise: Evidence that the issue is or can be resolved
577:9;VsCode_71585;Since this is a regression;Premise: Evidence that the issue is or can be resolved
577:10;VsCode_71585;So you should use insiders;Premise: Evidence that the issue is or can be resolved
577:14;VsCode_71585;"as shown in this picture..![Screenshot_75]";Premise: Visual content or supporting file
577:20;VsCode_71585;For some reason the COG Wheel has now disappeared and I cant access it.;Premise: Specific usage experience
577:21;VsCode_71585;Screenshot_28;Premise: Visual content or supporting file
577:24;VsCode_71585;![Screenshot_29](https://user-images.githubusercontent.com/18384135/55384087-c0370f80-54f7-11e9-8753-60052270de65.png);Premise: Visual content or supporting file
578:5;VsCode_73895;Screen Shot;Premise: Visual content or supporting file
580:3;VsCode_77501;![bug](https://user-images.githubusercontent.com/5045186/61352425-e5317180-a89f-11e9-8b21-c6b027ea96db.png);Premise: Visual content or supporting file
581:3;VsCode_79404;"From my understanding, when in the Keyboard Shortcuts UI editor:- the command column defaults to showing the command name (when one is available for the command id)- command IDs are differentiated by a lighter font weight in the commands column- command names indicate that a command ID can be executed in the command palette";Premise: Clarification/ providing additional information
581:7;VsCode_79404;"Open command palette and search for the `View: Close Editor` command, noting that it exists.2. Open the keyboard shortcuts UI editor and search for `View: Close Editor`. Note that the _command name does not appear_.3. Clear the search input and search for `workbench.action.closeActiveEditor`. Note that the command ID appears, and it is the command ID that is executed by the `View: Close Editor` command name. To prove this, change the keybinding for this command ID and then search for the `View: Close Editor` command name in the palette once more, noting that the keybinding shown to the right of that command name in the palette is now changed as well.";Premise: Specific usage experience
581:11;VsCode_79404;Because there's also a separate `insertSnippet` command ID.;Premise: Clarification/ providing additional information
581:16;VsCode_79404;Filed a separate issue https://github.com/microsoft/vscode/issues/80197 to track it;Premise: Referring to another issue
583:3;VsCode_80359;[image;Premise: Visual content or supporting file
583:5;VsCode_80359;Extensions can convert mathematical notation to images which can be rendered in markdown documentation;Premise: Clarification/ providing additional information
584:4;VsCode_82247;[image;Premise: Visual content or supporting file
584:5;VsCode_82247;So search is selection is enabled, but is indicated by grey on grey. :disappointed:;Premise: Specific usage experience
584:7;VsCode_82247;Sometimes it is shown (a blue border) when I click the button, but then clicking outside the search widget, the icon is then greyed out?;Premise: Specific usage experience
584:8;VsCode_82247;"because there is no selection.It's all a bit confusing.";Premise: Specific usage experience
584:10;VsCode_82247;##83317.;Premise: Referring to another issue
585:7;VsCode_86069;<img;Premise: Visual content or supporting file
586:5;VsCode_86736;"Here's an example:![image]";Premise: Visual content or supporting file
586:10;VsCode_86736;https://github.com/microsoft/vscode/issues/60670;Premise: Referring to another issue
587:14;VsCode_86851;hence not block the extension host;Premise: Evidence that the issue is or can be resolved
587:16;VsCode_86851;I have pushed 28a9dc95290846b774912ac86ea7775393bc7972 which makes sure that we call `computeMoreMinimalEdits` for textual changes that are performed with an editor (e.g we don't do this for textual changes for models that aren't open in an editor). Can you try with my changes?;Premise: Evidence that the issue is or can be resolved
587:18;VsCode_86851;so it's on TS now to create a better edit, e.g one replace edit instead of 10 with one being a replace and 9 being delete edits;Premise: Specific usage experience
588:3;VsCode_88076;[quickfix](https://i.ibb.co/RpKkCDJ/Annotation-2020-01-04-092832.png);Premise: Visual content or supporting file
588:7;VsCode_88076;"```json{""key"": ""ctrl+j"",""command"": ""list.focusDown"",""when"": ""listFocus && !inputFocus""},{""key"": ""ctrl+j"",""command"": ""selectNextSuggestion"",""when"": ""suggestWidgetMultipleSuggestions && suggestWidgetVisible && textInputFocus""},{""key"": ""ctrl+j"",""command"": ""workbench.action.quickOpenSelectNext"",""when"": ""inQuickOpen""}";Premise: Visual content or supporting file
588:12;VsCode_88076;since quick fixes uses our standard context menus;Premise: Clarification/ providing additional information
589:8;VsCode_88742;"image](https://user-images.githubusercontent.com/9846892/72505181-b476c880-383f-11ea-9580-710ea97b427a.png)If I remove ` 'p' then I get no results:![image](https://user-images.githubusercontent.com/9846892/72505305-f3a51980-383f-11ea-87eb-597d8917a425.png)If I remove the first 'a' I do get a result:![image](https://user-images.githubusercontent.com/9846892/72505334-0586bc80-3840-11ea-9d05-b3395ddbbddd.png)";Premise: Visual content or supporting file
589:14;VsCode_88742;image;Premise: Visual content or supporting file
589:15;VsCode_88742;[image;Premise: Visual content or supporting file
589:17;VsCode_88742;We will match a complete substring inside a word (missing first letter) but won't match inside a word with a missing character (the other case) because we think that would just give us too many irrelevant fuzzy results. It has always worked that way.;Premise: Clarification/ providing additional information
590:9;VsCode_88860;"Left click once:![image](https://user-images.githubusercontent.com/2193314/72629139-91fab300-3904-11ea-81e1-fdbb96b38094.png)Left click 2+ times:![image](https://user-images.githubusercontent.com/2193314/72629156-99ba5780-3904-11ea-9aaa-7ea4b96cd14a.png)";Premise: Visual content or supporting file
590:10;VsCode_88860;because it needs more information and has not had recent activity.;Premise: Referring to another issue
590:13;VsCode_88860;as the color changes.;Premise: Specific usage experience
591:5;VsCode_90248;image;Premise: Visual content or supporting file
591:7;VsCode_90248;"**Configure the encoding as a setting for all files or files of specific type**We provide a `files.encoding` setting that you can use to set an encoding for all files. You can also configure this encoding for specific file types, e.g. like this:```json""[markdown]"": {""files.encoding"": ""utf8""}```**Configure VS Code to automatically detect the encoding when opening files**We provide a `files.autoGuessEncoding` setting that you can enable to let VS Code detect the encoding of every file automatically. Note that this approach is known to not be accurate in all cases. This guessing of encoding is rather a heuristic that can produce wrong results (that is also why this setting is not enabled by default).Please also check out issues that are already reported with the `files-encoding` label: https://github.com/Microsoft/vscode/issues?q=is%3Aopen+is%3Aissue+label%3Afile-encoding";Premise: Visual content or supporting file
592:5;VsCode_91043;"here is my screenshot:<img";Premise: Visual content or supporting file
593:10;VsCode_91629;Limit only applies when `before` isn't `true`. And if its a number, then you should only return that many items. If its a string, it should be treated as and ending cursor, so you should return all items between the cursor (if there is one) and the limit cursor.;Premise: Clarification/ providing additional information
593:12;VsCode_91629;because it leaves it very ambiguous as to when the number limit would apply vs the ending cursor. But I'm certainly open to suggestion here;Premise: Clarification/ providing additional information
593:15;VsCode_91629;as a duplicate of;Premise: Referring to another issue
594:5;VsCode_94336;I edit lots markdown every day, I feel comfortable with the source, most of the time I want to work with source, I don't need the preview by default. So each time I open a markdown, I have to close the preview windows manually, it drivers me crazy;Premise: Specific usage experience
594:12;VsCode_94336;VS Code does not automatically preview markdown files;Premise: Clarification/ providing additional information
595:7;VsCode_94623;Screen Shot;Premise: Visual content or supporting file
595:12;VsCode_94623;as its text buffer is far more dynamic than the editor's.;Premise: Clarification/ providing additional information
595:15;VsCode_94623;"See attached animation - the left side is perfectly aligned but the terminal text is slightly wider by the right edge.![domterminal](https://user-images.githubusercontent.com/60245/78736444-2c263200-791b-11ea-94dd-22421bcdc766.gif)";Premise: Visual content or supporting file
596:4;VsCode_95819;Page Down (Linux) and Fn + Down (Mac) performs `workbench.action.terminal.scrollDown` action by default;Premise: Specific usage experience
596:6;VsCode_95819;For example, when looking at a long `git diff` that uses a pager. Because Page Down key is hijacked by VSCode, there's no way to pass it to the underlying shell session when using the Terminal.;Premise: Specific usage experience
597:5;VsCode_96285;"because I have some work to do and I do love the vs code.Best regards@ArthurFuchsReis![error](https://user-images.githubusercontent.com/61667629/80403733-76edf680-8896-11ea-862c-9a179d5222b3.jpg)";Premise: Visual content or supporting file
597:6;VsCode_96285;"I was programming a couple of 1hr ago. When came back and I tried out to open up a new html extension to work on it this message come out to me: ""index.html"" can't be open: argument is undefined or null"". I tried another files and nothing happened. I asked google about it. And I read in your github that there is the same problem with another people. I tried to make the same solution, but unfortunately it is not work on";Premise: Specific usage experience
598:7;VsCode_97310;[May-11-2020 10-51-53](https://user-images.githubusercontent.com/12821956/81594397-ad873f00-9375-11ea-96ae-793a2fd6aab8.gif);Premise: Visual content or supporting file
598:9;VsCode_97310;When I put the windows side by side it works for me too. Otherwise it does not.;Premise: Evidence that the issue is or can be resolved
600:4;VsCode_106087;image;Premise: Visual content or supporting file
600:7;VsCode_106087;so heirarchy of packages is more clear;Premise: Specific usage experience
600:11;VsCode_106087;the VS example can fit 20 lines vertically by packing just a little tighter, and It keeps groupings more clear;Premise: Evidence that the issue is or can be resolved
600:13;VsCode_106087;I realized there is a tree indent setting and an 'vs-minimal' skin that shows folder icons.;Premise: Evidence that the issue is or can be resolved
601:5;VsCode_110310;"[Screenshot (375)](https://user-images.githubusercontent.com/9638156/98674648-2b022b00-236a-11eb-9be0-211c42ea2f27.png)Right now it's at `0.7` opacity of the tab color.";Premise: Visual content or supporting file
602:3;VsCode_113745;image;Premise: Visual content or supporting file
603:5;VsCode_116061;"For context, here is the type of error pop-up I'm talking about:![image]";Premise: Visual content or supporting file
603:13;VsCode_116061;"because sometimes I scroll just to see *if* there is more content; after all, the scrollbar doesn't show unless you scroll, and sometimes the content is the perfect size where you can't tell if you're reading the whole thing.";Premise: Clarification/ providing additional information
604:6;VsCode_116420;because one can't navigate to links using search, and has to manually open nested links to search and find the right symbol.;Premise: Specific usage experience
604:8;VsCode_116420;because it's more flexible and fine grained.;Premise: Comparing with competitors/consistency
604:11;VsCode_116420;**This enables quickly jumping to variables and their usages inside a function using structured semantic search.**;Premise: Clarification/ providing additional information
604:12;VsCode_116420;"_It's important that the list be not filtered by the filename rather only expanded with matching highlights so that I don't lose the context of where the file is located._**This will  make it easier to find and jump between files in that directory.**";Premise: Specific usage experience
604:14;VsCode_116420;it's rarely used to navigate code.;Premise: Comparing with competitors/consistency
605:6;VsCode_116834;"- hotkey could easily be mistyped while mouse wheel is not- mouse wheel could be used in more relax way- mouse wheel excels in repetitive case just considering scrolling 10 steps Vs pressing 10 times keystroke";Premise: Comparing with competitors/consistency
606:1;VsCode_116866;"We have the setting `workbench.preferredLightColorTheme` that is used when the Light OS scheme is detected.`Specifies the preferred color theme for light OS appearance when Window: Auto Detect Color Scheme is enabled.`You need to set this to your preferred light theme.";Premise: Evidence that the issue is or can be resolved
606:4;VsCode_116866;"1. Set macOS appearance mode to ""Auto"" (in General tab of System Preferences).2. Set a custom Color Theme in VS Code (different from the default ""Light+"").3. Wait for macOS to auto-switch to dark appearance and back again to light appearance.? You'll see the Color Theme in VS Code is now back to the default ""Light+"" theme.You can emulate the auto-switchting appearance mode of macOS using this JS script (for whatever reason, the described issue does not appear to be present using the System Preferences buttons ""Light"" and ""Dark"" from the General tab, you absolutely have to set it to ""Auto""):";Premise: Specific usage experience
607:5;VsCode_117499;https://github.com/microsoft/vscode/blob/7222dfcffb52d3937a312cf88b518aa99004c01a/src/vs/vscode.d.ts#L5623-L5657;Premise: Visual content or supporting file
607:9;VsCode_117499;![TreeviewGlyphs](https://user-images.githubusercontent.com/741350/108919995-d8ecc900-762b-11eb-99af-ef27c5b8f549.png);Premise: Visual content or supporting file
607:10;VsCode_117499;"For example, the first entry in this treeview would be the ""M"", followed by the a green ""U"" and another green ""U"" icon.";Premise: Specific usage experience
608:7;VsCode_122839;"""Search include pattern"" and ""Search exclude pattern"" are good aria label names, we do not have to use the same as the visible labels.";Premise: Clarification/ providing additional information
608:9;VsCode_122839;as designed;Premise: Evidence that the issue is or can be resolved
